Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
M-0017,Paper,0.762140578643289,0.5919334456613311,0.6,0.28823288232882327,0.975875875875876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006953365829954564,1.2875422003728763,0.7776189942200784
M-0228,Wood,0.04838385866291908,0.7908593091828138,0.55,0.6927019270192701,0.8285285285285287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.118778618717118,0.06117876709846967,0.4329121020237262
M-0624,Plastic,0.4909322090610988,0.41965037910699243,0.4,0.8298482984829848,0.6046046046046046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32811819609687587,1.169857251764048,0.4977542650058209
M-0983,Paper,0.5258203395123693,0.24547177759056443,0.72,0.5526855268552685,0.0006006006006006007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5523535835958959,2.1420719017137198,0.4265083159851279
M-0751,Cotton,0.5053871377902697,0.6730202190395956,0.6,0.6471914719147192,0.5432432432432432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29560907771239875,0.750923037035087,0.5451278280890808
M-1030,Steel,0.8408396350576635,0.7919123841617524,0.23,0.1918819188191882,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0923875905425721,1.06178232604024,0.5608914095786209
M-1244,Bamboo,0.13263735528341028,0.8833192923336142,0.65,0.21484214842148422,0.31491491491491497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147185151531195,0.15015771338502834,0.34252941658783864
M-0698,Plastic,0.8380735684489949,0.5090564448188711,0.8,0.0032800328003280074,0.2560560560560561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024401605377415165,1.6463241564951314,0.6520462441964148
M-0579,Plastic,0.6579892480314082,0.4289174389216512,0.09,0.3593685936859368,0.18908908908908909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29141591365863606,1.5340661261513184,0.34692242593929007
M-1096,Plastic,0.23837248209864148,0.7167228306655434,0.39,0.06949569495694957,0.614914914914915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026761755605544037,0.3325862374037304,0.39682346731393103
M-0277,Aluminum,0.8620981953646077,0.21082561078348777,0.4,0.6379663796637967,0.03993993993993994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124860407763237,4.08913368270173,0.4768212601278251
M-0384,Steel,0.21778313145508488,0.16701769165964614,0.63,0.1851168511685117,0.16216216216216214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15509790233037468,1.3039446620674497,0.3247619012306826
M-1209,Aluminum,0.6353699614089093,0.697451558550969,0.19,0.03731037310373103,0.15025025025025024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031704480207965235,0.9109866378997264,0.3562230596386388
M-0314,Bamboo,0.4161368756831515,0.07297809604043808,0.25,0.27654776547765475,0.779079079079079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06109518702794636,5.70213798554819,0.4751784739969843
M-1486,Bamboo,0.5922505520979723,0.47114574557708505,0.01,0.5619106191061911,0.5483483483483483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25378785919991337,1.2570405243329295,0.4044047253436934
M-1005,Aluminum,0.9763545918936403,0.3372999157540017,0.86,0.3983189831898319,0.24724724724724723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29983571106982343,2.8946099648472625,0.7227160109316303
M-1218,Plastic,0.3603917107229695,0.6680707666385847,0.5,0.06703567035670356,0.03263263263263263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064848119952671,0.5394505930647047,0.30394647407897757
M-0779,Cotton,0.8028508331660309,0.6717565290648695,0.57,0.7193521935219352,0.6409409409409409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25828992173805626,1.1951497354762095,0.6844226155486947
M-1167,Steel,0.8863458921680163,0.3128685762426285,0.33,0.3833538335383354,0.6810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12225879015546912,2.8329564760258457,0.6578626811915309
M-0864,Plastic,0.32233598786499806,0.09140690817186183,0.11,0.543460434604346,0.39739739739739743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3274906723041204,3.526346837069651,0.28115361436521846
M-1015,Steel,0.14738227486671573,0.7930707666385848,0.54,0.8423534235342354,0.6598598598598598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28651821152846163,0.18583724836327473,0.41891086790464427
M-1012,Steel,0.8443418322960583,0.5080033698399327,0.99,0.8515785157851578,0.08758758758758758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7769908079461174,1.6620759237998333,0.6610130091946995
M-1092,Bamboo,0.43048026946842444,0.5790859309182814,0.95,0.6443214432144321,0.4773773773773774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367369624647197,0.743377628615784,0.600405321000583
M-0878,Plastic,0.5346316000803052,0.08119208087615838,0.5,0.29745797457974577,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15545826679488015,6.5846940935245994,0.5070658532453353
M-1241,Steel,0.765196636106092,0.08456192080876158,0.98,0.6027060270602705,0.6552552552552553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20777973545501216,9.048843497690655,0.7966552310190134
M-0568,Cotton,0.7311561712284459,0.012110362257792759,0.04,0.5795407954079541,0.6553553553553553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1997356314904491,60.36944116323508,0.5010690750979849
M-1158,Aluminum,0.36610229985054316,0.9979991575400169,0.21,0.3120131201312013,0.7966966966966967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06343329799664361,0.36683591388698106,0.4484499289492263
M-1285,Bamboo,0.607620067367106,0.23262426284751475,0.17,0.07195571955719557,0.794994994994995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01475128264796161,2.6120123839060394,0.532546525445341
M-1075,Aluminum,0.6431327935042048,0.782329401853412,0.54,0.07790077900779008,0.45185185185185184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042701167752418265,0.8220731189540437,0.5548086729572375
M-0495,Steel,0.7606906243726159,0.6226832350463353,0.41,0.16051660516605165,0.2845845845845846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11483605376594307,1.2216314169508584,0.5126516251244218
M-0004,Bamboo,0.3329541145240804,0.8296124684077507,0.69,0.490159901599016,0.08638638638638639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44781675894837025,0.40133643823684306,0.3660975617255481
M-0524,Bamboo,0.5053871377902697,0.45987784330244313,0.48,0.7187371873718738,0.02322322322322322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020457932307052,1.0989571387129407,0.35312182208307485
M-0082,Paper,0.4509357781793035,0.05949873631002528,0.81,0.31406314063140633,0.08888888888888889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28614641701972576,7.578786161835882,0.4500409779383881
M-0850,Wood,0.8943764081286667,0.43376158382476826,0.27,0.8745387453874539,0.2811811811811812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6286349079707013,2.061903081271707,0.5231049176058211
M-1206,Wood,0.9334359454817194,0.16743892165122154,0.75,0.18819188191881916,0.5301301301301301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08842569506776148,5.574751446826836,0.7574134172317268
M-0659,Paper,0.5053871377902697,0.3043386689132266,0.38,0.21750717507175074,0.17567567567567569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17929645512671347,1.6606022461513745,0.3688575578188106
M-0162,Aluminum,0.2658546922750898,0.1405855096882898,0.27,0.27080770807708077,0.9786786786786787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057739781602020035,1.8910398505841433,0.4809454805136395
M-0726,Steel,0.6669120435432421,0.025168491996630155,0.48,0.9526445264452644,0.4974974974974975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4787062585340568,26.496841637985078,0.5600140666665461
M-1375,Glass,0.9846304847308662,0.24978938500421227,0.91,0.8181631816318163,0.28338338338338337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5863093310612786,3.94182700312609,0.7518672089073615
M-0633,Steel,0.9698855651475606,0.20713984835720306,0.57,0.3564985649856498,0.9878878878878878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004317950586913293,4.682251583111439,0.8553205924253906
M-0777,Aluminum,0.28271877579245575,0.9448188711036226,0.75,0.8747437474374744,0.5857857857857858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623312939836105,0.2992303447875396,0.513823246052718
M-0576,Wood,0.3349394365254634,0.848357203032856,0.95,0.3589585895858958,0.19379379379379377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2893946426951757,0.3948089796598472,0.47711391274832343
M-1397,Glass,0.4577840237346361,0.48746840775063177,0.65,0.8987289872898729,0.30380380380380384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6256917023624691,0.9391030830981266,0.4692547506349956
M-0352,Aluminum,0.5053871377902697,0.054338668913226626,0.43,0.3132431324313243,0.2014014014014014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25015552658029083,9.30051926884772,0.39157527553652827
M-0392,Glass,0.5053871377902697,0.1054128053917439,0.13,0.8193931939319392,0.13253253253253253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7107969388002188,4.794316417210492,0.2809146148758676
M-1364,Wood,0.8941756452296505,0.7980202190395956,0.7,0.032595325953259535,0.6638638638638639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010956466922026578,1.1204910645180275,0.7668294172510194
M-0570,Bamboo,0.05735126815231212,0.35720303285593935,0.52,0.49507995079950795,0.9496496496496497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02492744897418941,0.16055604886029362,0.46383540215581975
M-1120,Wood,0.7255125030672109,0.6949241786015165,0.81,0.8300533005330053,0.008308308308308308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8231569617998482,1.0440152773385605,0.5356974937193768
M-0401,Cotton,0.7078230609650003,0.49189132266217356,0.12,0.7410824108241083,0.7705705705705705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1700261146755612,1.4389796879410246,0.5503003955571713
M-0978,Cotton,0.9972562403801111,0.35446503791069917,0.84,0.986469864698647,0.42482482482482486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5673929772330756,2.813404201593357,0.7783499435994918
M-0621,Paper,0.9718708871489437,0.8944818871103623,0.2,0.2078720787207872,0.6746746746746747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06762605163589173,1.0865170269367412,0.6511507572619799
M-0984,Steel,0.4244796894867162,0.05770850884582983,0.93,0.17138171381713818,0.8107107107107108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.032440722805626446,7.355454897748444,0.6920050890078997
M-0842,Aluminum,0.9918133351178924,0.9579823083403538,0.21,0.7755227552275523,0.8406406406406407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12358680944166794,1.0353137956402882,0.7119175262393491
M-0487,Glass,0.8644181221976844,0.9917860151642799,0.06,0.6277162771627716,0.6136136136136137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24254102400883862,0.8715763656721216,0.5478513329631579
M-1412,Plastic,0.5053871377902697,0.5014743049705139,0.04,0.4399343993439934,0.12662662662662663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3842269904180523,1.0078006489671225,0.25214284310409585
M-0351,Paper,0.054830578420219045,0.6298441449031171,0.63,0.2654776547765478,0.00900900900900901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26308596419297525,0.08705406219913482,0.21363493407079032
M-0366,Bamboo,0.5053871377902697,0.10193765796124683,0.34,0.8386633866338664,0.9088088088088089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647871323558075,4.9577574189999485,0.5767974977587504
M-1293,Paper,0.5221619933525172,0.14700926705981465,0.19,0.490159901599016,0.04084084084084084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4701413590712484,3.551874326845914,0.2781170495932591
M-0408,Cotton,0.8809922148609158,0.8506739679865207,0.85,0.8585485854858549,0.4620620620620621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46184585569579417,1.0356390490085228,0.746015504562985
M-0090,Plastic,0.6314439313837025,0.41912384161752314,0.68,0.002255022550225503,0.9687687687687687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.042713069773354e-05,1.5065772025031468,0.7472082031841116
M-0257,Bamboo,0.691672801088581,0.8543597304128054,0.36,0.502460024600246,0.533933933933934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341795670208954,0.8095793456639588,0.5448493006156125
M-0054,Paper,0.6057908942871801,0.2935973041280539,0.98,0.89339893398934,0.4773773773773774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46691049392976414,2.063332402706803,0.6795295709280853
M-0233,Paper,0.10377211180262774,0.9443976411120473,0.22,0.4444444444444445,0.9355355355355356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028650873095317518,0.1098816826763263,0.38816950538171174
M-0276,Paper,0.4727966271832964,0.2788542544229149,0.82,0.030545305453054537,0.4935935935935936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015468338367067359,1.6954911900861942,0.5831967289513966
M-0744,Steel,0.07024470766691204,0.3966933445661331,0.8,0.4973349733497334,0.5698698698698699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21391875680518563,0.17707514268633975,0.43905884402772577
M-1208,Wood,0.41961676593276676,0.6911331086773378,0.63,0.4036490364903649,0.8322322322322322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06771929781359877,0.6071423196516967,0.6065163760427763
M-0768,Cotton,0.8982132101987552,0.4046967144060657,0.9,0.5455104551045511,0.23923923923923926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4150029488282871,2.2194669705930337,0.7010570558512739
M-0739,Steel,0.38680318543799774,0.7187236731255265,0.78,0.6650266502665028,0.5996996996996997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26621036780938384,0.5381799177088246,0.568631184085109
M-1094,Bamboo,0.6120368511454638,0.15659224936815502,0.04,0.8243132431324313,0.464964964964965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44103646491920373,3.908449780657839,0.396304229947675
M-0735,Plastic,0.3225813647415735,0.5466512215669755,0.21,0.13981139811398113,0.4038038038038038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08335502374042758,0.5901034552039244,0.31317368703777054
M-1137,Bamboo,0.0061344219143857764,0.24347093513058127,0.34,0.5559655596555966,0.21001001001001002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43920722690710395,0.02519560174808527,0.16745677176875734
M-1081,Glass,0.9804813848178635,0.6207877000842461,0.8,0.033825338253382534,0.2005005005005005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02704334100398061,1.5794124227531914,0.6923427040772955
M-0700,Glass,0.6826161636440696,0.9333403538331929,0.73,0.8253382533825339,0.11621621621621622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7294205644759151,0.7313681761132669,0.5269113303224927
M-1264,Bamboo,0.13654107831983758,0.8172914911541702,0.64,0.7988929889298892,0.22122122122122123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221609062937475,0.16706513249254987,0.3129827976943014
M-1111,Aluminum,0.5053871377902697,0.7965459140690818,0.63,0.06129561295612955,0.05515515515515516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05791484391320389,0.6344725324570639,0.4077014016626544
M-0465,Paper,0.6931004483704745,0.001368997472620044,0.64,0.6758917589175891,0.14744744744744745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5762332443144251,505.91366934784077,0.5134744135824241
M-0757,Plastic,0.579156349684356,0.9064869418702611,0.73,0.516810168101681,0.41521521521521526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3022227229279299,0.6389013277875971,0.5752271044383069
M-0318,Aluminum,0.10765352785027546,0.28117101937657957,0.98,0.7246822468224682,0.4978978978978979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638644794856357,0.38287425643905504,0.4864307805094795
M-0923,Aluminum,0.8681433893238751,0.15954085930918277,0.73,0.05084050840508404,0.8834834834834835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005923758937289071,5.441477196536015,0.831302400774595
M-1236,Paper,0.07767293493051372,0.5930918281381635,0.15,0.4897498974989749,0.7825825825825826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10648015789467201,0.1309625260085247,0.31084394874698024
M-1488,Aluminum,0.18280577304869616,0.7514743049705139,0.66,0.0,0.7932932932932932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24326251553385245,0.5091102972074665
M-1473,Aluminum,0.09366704588547592,0.9358677337826454,0.5,0.8273882738827387,0.09749749749749749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467199877203976,0.10008566640204693,0.21671606760343962
M-0979,Cotton,0.8138481786343662,0.49189132266217356,0.74,0.490159901599016,0.9344344344344345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03213761116590141,1.6545250680672008,0.8278696017840768
M-1316,Paper,0.7860536706150036,0.49189132266217356,0.04,0.35383353833538334,0.014714714714714715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3486269787622801,1.598019799050324,0.3308358826604159
M-0931,Bamboo,0.34417452988021147,0.1104675652906487,0.27,0.5922509225092251,0.9383383383383385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03651917600257076,3.115587941009914,0.5001713134535861
M-0055,Bamboo,0.4225166744741128,0.9321819713563606,0.26,0.490159901599016,0.4335335335335335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776591474623455,0.45325508774241546,0.3770667298497052
M-0318,Aluminum,0.10765352785027546,0.28117101937657957,0.98,0.7246822468224682,0.4978978978978979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638644794856357,0.38287425643905504,0.4864307805094795
M-0804,Aluminum,0.8843382631778536,0.28759477674810446,0.89,0.3921689216892169,0.4651651651651652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20974560045900761,3.0749348032061543,0.7602848548206911
M-0435,Paper,0.09966762586718417,0.3375105307497893,0.13,0.14104141041410415,0.2281281281281281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1088658974677835,0.29530139502425395,0.14730548878531208
M-0563,Bamboo,0.5464543041334851,0.6669123841617524,0.12,0.8206232062320623,0.30340340340340344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716433325494416,0.8193782237858772,0.34560274267441504
M-0475,Glass,0.4180998906957549,0.398167649536647,0.58,0.12710127101271013,0.8957957957957958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013244486799222343,1.0500572839732665,0.6099786950170407
M-1162,Steel,0.8767538869927949,0.13016006739679864,0.55,0.3499384993849939,0.4131131131131131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20537431650592783,6.735915005367872,0.6396354887310519
M-0800,Glass,0.6323362109348859,0.26442712721145745,0.8,0.9364493644936449,0.7044044044044044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27681030764261594,2.3913349067787344,0.7042558056952757
M-0872,Cotton,0.05712819826451626,0.24768323504633527,0.76,0.11029110291102912,0.4773773773773774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0576406254553036,0.2306493114260141,0.39406449251901965
M-1054,Bamboo,0.2944299449017377,0.32129317607413643,0.5,0.7775727757277572,0.3153153153153153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5323921707685545,0.9163874319147323,0.36236657255528965
M-1013,Wood,0.09522853510004683,0.4194397641112047,0.75,0.15334153341533416,0.3916916916916917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09327892878528385,0.22703691021028005,0.3805989215475262
M-0029,Cotton,0.7195565370630618,0.6343723673125526,0.66,0.9403444034440345,0.9900900900900902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009318728322418264,1.13427923387039,0.7828496418522517
M-0119,Cotton,0.8618305114992527,0.34330244313395114,0.66,0.7718327183271834,0.5784784784784786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32534410178936624,2.510404508710334,0.7162757481432447
M-1310,Paper,0.5442682192330857,0.4597725358045492,0.35,0.490159901599016,0.5521521521521522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21951705703243218,1.1837745691053767,0.4883529333388799
M-0975,Paper,0.6915612661446832,0.16585930918281383,0.22,0.1022960229602296,0.9038038038038039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00984048829477283,4.169540437685025,0.6137656475990144
M-0093,Plastic,0.5053871377902697,0.08024431339511372,0.48,0.08774087740877408,0.12112112112112111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07711360396887251,6.298026843036089,0.3824911914524442
M-0812,Glass,0.23453568002855296,0.09214406065711879,0.29,0.3308733087330873,0.6642642642642642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11108599374282031,2.5452875971429902,0.38009355129070044
M-0103,Plastic,0.20747730263891678,0.6127843302443134,0.61,0.28495284952849526,0.9091091091091091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025899618355542903,0.33858072704873166,0.5387236537882995
M-1168,Aluminum,0.5920720961877356,0.6545914069081719,0.37,0.9157441574415744,0.12122122122122123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8047365323503085,0.9044897098398411,0.38419520484146064
M-0899,Bamboo,0.7817707287693234,0.7877000842459984,0.87,0.6240262402624026,0.31971971971971974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42451274562795677,0.9924713122842129,0.6696242074236454
M-1172,Glass,0.0,0.6240522325189555,0.74,0.46350963509635096,0.7126126126126126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1332068230592216,0.0,0.4357837837837838
M-0795,Aluminum,0.963371924423922,0.7382055602358888,0.4,0.6996719967199672,0.16676676676676677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829899600297305,1.3050167477732564,0.5553787997995989
M-0339,Paper,0.991724107162774,0.2419966301600674,0.85,0.9288642886428864,0.30990990990990996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6410000406310369,4.098073631988901,0.7446626158380827
M-0155,Steel,0.41979522184300333,0.6774431339511373,0.84,0.3456334563345634,0.2625625625625626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2548830503320048,0.6196750415338046,0.49868685750597014
M-0732,Aluminum,0.11742398893573355,0.23504633529907326,0.47,0.013120131201312012,0.13813813813813813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011307740705034677,0.4995759206813545,0.22941103701573484
M-1438,Steel,0.7657543108255817,0.3875315922493681,0.36,0.34932349323493234,0.9368368368368368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02206437679992416,1.9759739597149466,0.6953527753812837
M-0758,Glass,0.5324009012023467,0.012110362257792759,0.02,0.06929069290692907,0.327027027027027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04663076360493335,43.958795870364334,0.3170684685890468
M-0696,Paper,0.174596801177809,0.10256950294860993,0.98,0.3392783927839278,0.7084084084084085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09893072654450265,1.7022125870367022,0.5763612429936461
M-1183,Cotton,0.5595708135358808,0.757055602358888,0.96,0.8817138171381714,0.5970970970970971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35524505645456855,0.7391399953350017,0.6909574545434815
M-1300,Plastic,0.07881059135827254,0.5636057287278855,0.52,0.4401394013940139,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23002680827609076,0.13983259485946095,0.3307374497565222
M-0892,Bamboo,0.841999598474202,0.9211246840775064,0.31,0.3593685936859368,0.3328328328328329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23975892661829515,0.9140984916922081,0.5296496892395307
M-0160,Paper,0.3779026969149435,0.4541912384161752,0.33,0.52460024600246,0.48338338338338344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27101720416603564,0.8320324852594073,0.3951760937809924
M-0390,Aluminum,0.5914251935131276,0.7028222409435552,0.56,0.04530545305453054,0.12622622622622623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039586716687987696,0.8414991978909614,0.44243794527311897
M-0733,Aluminum,0.5433313257043431,0.7051390058972199,0.55,0.9608446084460845,0.4397397397397398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5383230503976711,0.7705297120576905,0.5142544522036592
M-0914,Plastic,0.4956166767048116,0.502843302443134,0.83,0.37002870028700285,0.5007007007007007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18475507077393094,0.9856265136082757,0.5974568808921348
M-1309,Aluminum,0.6502264159361127,0.08235046335299075,0.56,0.7544075440754408,0.4773773773773774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942704492109986,7.895748168420356,0.5713037795876583
M-0101,Bamboo,0.0640879787637467,0.6363732097725359,0.5,0.7324723247232473,0.2268268268268268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566327951567804,0.10070800761497571,0.2436832395535467
M-1215,Plastic,0.5708135358807914,0.17944397641112048,0.5,0.8111931119311193,0.5986986986986987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3255328514246103,3.180994794599428,0.5579350239619262
M-0592,Cotton,0.46115237904035333,0.7546335299073295,0.05,0.14104141041410415,0.39649649649649654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08511898532398737,0.6110936629112157,0.31840990056509033
M-0069,Paper,0.05172990697985677,0.4219671440606571,0.82,0.13960639606396064,0.8601601601601602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019522536066201503,0.12259197218551338,0.5247400108399907
M-0033,Paper,0.24952597648843383,0.4727253580454928,0.01,0.17609676096760965,0.5034034034034034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08744905216819934,0.5278444331306373,0.25383141161639455
M-1006,Steel,0.8013562649177988,0.14290227464195449,0.87,0.5483804838048381,0.748948948948949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13767149683508842,5.607683007444053,0.8062271906518043
