material_name,material_type,tensile_strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability_percent,price_inr_per_unit,suitable_industries,material_type_encoded,cost_efficiency_index,co2_impact_index,durability_index,base_suitability_score
Natural Rubber,Elastomer,22.557200156655068,157.2933768744987,7,2.9760243709563845,90,231.59142472761982,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Jute Composite,Natural Fiber,34.59957818325709,185.48285326029566,8,1.963663852149535,75,124.94340535420785,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Recycled PET,Plastic,24.277956156148253,265.755568759947,2,5.077507847885548,98,74.77114127506017,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Corrugated Cardboard,Paper,4.680616847871704,54.96526202433076,8,1.0112160274462088,100,32.99349724894168,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Corrugated Cardboard,Paper,4.9535042223228105,53.45254664353949,8,1.0180270871412598,100,33.71131305974965,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Wheat Straw,Bio-Fiber,19.056951304077383,127.28467075100288,8,2.02821640342188,80,81.74528477058696,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Styrofoam (EPS),Plastic,0.4218186478099442,9.602778420078696,1,9.084814697088428,10,19.454840955717103,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Corrugated Cardboard,Paper,5.362724467565171,47.26904521218424,8,0.9907415283000414,100,35.519395949311104,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Hemp Fiber Board,Natural Fiber,65.25023955680338,318.9624840633683,8,2.019166153925923,70,333.1473990774735,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Styrofoam (EPS),Plastic,0.4395857428484747,10.605691397582877,1,9.089001117832032,10,20.835594897596437,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Organic Cotton,Textile,0.4976401746784046,28.51829280266617,9,1.0103819933562224,95,333.1140217956176,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Corrugated Cardboard,Paper,4.739537792456898,48.28635126876779,8,1.0185600694991905,100,33.02081818590847,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Styrofoam (EPS),Plastic,0.42873678863256137,10.17510808429078,1,8.889866694486864,10,20.2807221687751,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Silicone (Food Grade),Elastomer,9.54500928944089,86.79552685544495,1,5.077048818393653,50,295.08453027012683,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Seaweed Packaging,Edible Film,2.106998193243286,4.914153629231595,10,0.989845874077203,100,440.0746331247666,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Wheat Straw,Bio-Fiber,19.70371836302736,148.62091967562657,8,1.9639184153413431,80,81.1525264482562,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Styrofoam (EPS),Plastic,0.4383756275325956,10.014649129478714,1,9.179253979494566,10,20.531746166302526,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled Glass,Glass,65.746578295964,497.2726633480074,1,4.0661084946834585,100,59.46098330599451,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Recycled Glass,Glass,65.73562235831812,532.0335544491079,1,4.017415421760061,100,61.00109380423761,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Bamboo Composite,Natural Fiber,135.91311265604458,411.7137697096143,9,2.014967365942849,80,209.8039696028751,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Mushroom Mycelium,Bio-Composite,0.21388896526439327,21.04605369563194,10,0.9864671954556026,100,439.874287746884,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Seaweed Packaging,Edible Film,1.8788549246429174,5.189220536128129,10,1.0084012080589586,100,444.4165918237535,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
PLA Bioplastic,Bioplastic,53.339427196820374,207.29037971480926,7,4.0326578840025675,60,175.77412531502952,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Styrofoam (EPS),Plastic,0.3730399366893186,10.105153728855214,1,9.16009917882762,10,20.790205813997375,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled Aluminum,Metal,312.73632728221554,870.0610304143999,1,1.9962026936597514,95,160.23539102887653,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Bamboo Composite,Natural Fiber,131.1599747497571,461.1990076572191,9,1.9823640291973437,80,214.4080108988765,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled PET,Plastic,23.01257913200402,258.16167672577507,2,4.938155791349441,98,74.48104603320135,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
PLA Bioplastic,Bioplastic,46.378410445716476,194.32200346979,7,3.9754849422644845,60,177.3386359212622,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Organic Cotton,Textile,0.5120279494390318,28.159141140349828,9,0.9951803327969064,95,306.9504896267882,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Glass,Glass,64.6059222573333,486.5976253296805,1,3.997698984400753,100,57.9113276531855,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Natural Rubber,Elastomer,22.930242322918804,148.60559543151726,7,2.97092735142751,90,238.4031618108084,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Recycled Steel,Metal,641.589057149852,2040.8335642813072,1,2.9716713079470445,90,50.68859643339224,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Corrugated Cardboard,Paper,5.017148555954115,46.53527395059383,8,1.0059969410785485,100,33.621290883868156,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Bamboo Composite,Natural Fiber,144.77771363406336,482.1764237072017,9,1.971101071516398,80,211.0810350520729,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Air Pillows (Recycled),Plastic,15.191769783936497,10.936713904394324,2,6.039767543705537,90,25.238660207313334,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Hemp Fiber Board,Natural Fiber,57.40961765736847,312.38364459005123,8,2.018625360267513,70,345.09423121877745,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
PLA Bioplastic,Bioplastic,49.44905351373197,216.96434130470595,7,3.9843282121544847,60,165.41205295408992,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled PET,Plastic,23.87398988097084,260.78859407962517,2,5.094315149802476,98,76.32789980561954,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Wheat Straw,Bio-Fiber,16.792822375461995,128.98843224423453,8,1.9749769576932434,80,81.53552962955504,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled PET,Plastic,24.896083014431433,247.37129649023348,2,4.916135454031282,98,73.12688477942679,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Hemp Fiber Board,Natural Fiber,58.61554613862524,276.510662429534,8,2.030812000340672,70,338.70454511356496,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Hemp Fiber Board,Natural Fiber,59.94774872144712,282.98121724482723,8,1.9952690853082873,70,353.9459770145233,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Bagasse Fiber,Bio-Fiber,20.15478068200685,164.20194858098853,9,1.9802713199108717,85,101.87025383058251,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Air Pillows (Recycled),Plastic,14.933283865180092,9.443304999755394,2,6.06887832183577,90,26.057812042613225,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Cork Sheet,Natural Wood,15.066388854149746,124.36186559641064,10,0.9842747010294057,70,270.0161870572541,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Recycled Glass,Glass,68.20506721804664,497.46711512296616,1,4.001981385173883,100,61.51445450575665,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Recycled Aluminum,Metal,322.69368517404956,926.2257795350371,1,1.9707981317913725,95,151.92279276188123,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Bamboo Composite,Natural Fiber,133.9813238989888,494.64326533168173,9,2.0337731533197387,80,221.60370007827385,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled Glass,Glass,64.02706586079731,472.5384298301079,1,3.937615403510645,100,58.52490690976169,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Styrofoam (EPS),Plastic,0.4303506980748739,10.506050648734451,1,9.164919785031575,10,19.858162606872334,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Mushroom Mycelium,Bio-Composite,0.19247018212798248,21.614924544072753,10,0.9823561712822307,100,411.4003721139131,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Styrofoam (EPS),Plastic,0.37421302682221064,9.85553237589582,1,9.161250075950893,10,20.883844849848423,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Silicone (Food Grade),Elastomer,9.03760543313908,79.19407587665278,1,4.99625303522992,50,292.3369157452829,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bagasse Fiber,Bio-Fiber,18.004835662466867,162.02236644175903,9,1.9696951882952785,85,102.46146054717929,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Styrofoam (EPS),Plastic,0.40765501925828185,9.50756731653654,1,9.076432347499004,10,19.697162279249618,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Air Pillows (Recycled),Plastic,15.175347485248537,9.269183327256066,2,6.013242866285195,90,24.319015148343816,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Corrugated Cardboard,Paper,4.5506290999736745,48.503360321182356,8,1.0181720080239078,100,33.482451442653606,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
PLA Bioplastic,Bioplastic,46.37692380771727,209.5059586005024,7,3.96153340209589,60,167.41884655945137,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled Steel,Metal,643.9060365458898,1984.7568038870832,1,2.9518926011251168,90,50.641924798835234,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Kraft Paper,Paper,35.26333424080643,15.67133591604297,9,2.004937631041403,100,41.572650580005075,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Mushroom Mycelium,Bio-Composite,0.20360380023635216,20.23587587400217,10,0.990358995865698,100,442.4528486371147,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Styrofoam (EPS),Plastic,0.3962829367778688,9.252041963768901,1,8.974935355818022,10,19.06503083961069,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Cork Sheet,Natural Wood,16.465835016977294,123.3445918947129,10,1.014848071836851,70,281.4042864990463,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Silicone (Food Grade),Elastomer,9.625118858404539,74.16036786967231,1,5.066031970645297,50,307.7058930784208,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
PLA Bioplastic,Bioplastic,45.03726376599694,180.6990344013567,7,4.071641775056183,60,171.5483889781528,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Bamboo Composite,Natural Fiber,147.943192246103,424.0233000721236,9,2.0152658480297023,80,223.06209848784326,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Mushroom Mycelium,Bio-Composite,0.21270135082882,18.5567218420194,10,1.0126898807268552,100,439.352705190222,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Air Pillows (Recycled),Plastic,13.623071117149582,10.444765367226323,2,6.102016112664289,90,23.99137298909623,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Mushroom Mycelium,Bio-Composite,0.21364327774090983,19.0541418874145,10,1.0166615040500775,100,427.4544288772735,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Seaweed Packaging,Edible Film,2.0996872959992268,4.709671713866981,10,1.0125140158740733,100,461.2836022166399,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Bagasse Fiber,Bio-Fiber,18.208122417992048,156.86988882463655,9,1.9957149120778597,85,104.42850368660751,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Silicone (Food Grade),Elastomer,9.187631052353693,85.11485814520888,1,5.019602849507008,50,299.0996434410079,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Kraft Paper,Paper,33.7144027872564,15.11802710184207,9,1.9839749936710296,100,41.65780913732565,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Mushroom Mycelium,Bio-Composite,0.20800670861453555,18.26665356924234,10,0.9969480540196112,100,413.4129443429683,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Bagasse Fiber,Bio-Fiber,20.854453766050685,135.94119961319217,9,2.0295834726405606,85,103.15370321352168,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Recycled Glass,Glass,70.88400919751713,495.0080689853529,1,3.9779578109359943,100,58.11170926512548,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Recycled Steel,Metal,641.3885844490343,1914.7053702949638,1,2.982493604218539,90,50.732858122357364,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Cork Sheet,Natural Wood,14.180288682226797,118.54024306090545,10,1.0055099166874204,70,262.23702907210696,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
PLA Bioplastic,Bioplastic,46.03347720039,196.7072483513391,7,3.9647754946506093,60,161.94392875023064,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Natural Rubber,Elastomer,24.060914918187855,172.60410045954376,7,3.0170813707211033,90,239.35877881092114,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Seaweed Packaging,Edible Film,1.8314163263657275,4.730840359039959,10,0.987890644516628,100,444.91112789064533,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Silicone (Food Grade),Elastomer,9.094507467492242,74.37025555117594,1,4.992210130024088,50,299.9161970150821,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Styrofoam (EPS),Plastic,0.43437317300728967,10.839214100360536,1,8.880694438358844,10,19.53065950265177,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Mushroom Mycelium,Bio-Composite,0.2155861494925252,18.43240061016679,10,0.9871098168984151,100,433.44390806691615,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Bamboo Composite,Natural Fiber,135.86827763111114,405.89611522849435,9,1.9601426718163935,80,221.80835944999237,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Styrofoam (EPS),Plastic,0.4266203451623463,10.19321674617315,1,9.072823351934899,10,19.069360996213053,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Silicone (Food Grade),Elastomer,10.158723208083838,79.0298376390352,1,4.9028488621471675,50,308.92257898552333,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Silicone (Food Grade),Elastomer,9.748537703681027,82.15493496980223,1,5.086380722244295,50,310.29136005962897,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bamboo Composite,Natural Fiber,128.8661399060698,476.07569417337163,9,1.9884827258030289,80,215.56503916908315,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled Glass,Glass,65.73219833250225,511.8657822532758,1,4.076108817813001,100,57.94555734515043,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Recycled PET,Plastic,26.769665127070642,273.31995567781405,2,5.000486109211192,98,76.21118041659838,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Bamboo Composite,Natural Fiber,135.21495454619338,479.008126032276,9,2.0054517281615785,80,214.0926023447279,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Wheat Straw,Bio-Fiber,17.08200571344244,132.2994532676545,8,2.0218041799769098,80,86.99433740490427,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Styrofoam (EPS),Plastic,0.3984045845065536,10.720594165829274,1,9.174091136068027,10,20.37724040218256,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled Glass,Glass,70.24042333283658,527.4172993085676,1,3.9669110742315454,100,57.397249513314684,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Kraft Paper,Paper,37.366220810499065,13.979360807540953,9,2.036608809092543,100,40.76792303713183,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Air Pillows (Recycled),Plastic,14.818374366860546,9.79794698161945,2,6.093241542028528,90,24.588996129385542,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
PLA Bioplastic,Bioplastic,45.51752351773647,202.69625815300222,7,3.9286149424878847,60,174.35641091342305,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Natural Rubber,Elastomer,24.994269294801438,164.06565867874042,7,2.969828657048864,90,228.94022624901874,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Natural Rubber,Elastomer,23.23674054238883,148.8012048145701,7,3.039645450960163,90,239.82676234914837,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Bagasse Fiber,Bio-Fiber,21.101731888045055,146.68468643180861,9,2.020207697248118,85,97.1548519642627,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Jute Composite,Natural Fiber,36.69632032347616,172.3823302157708,8,2.0115080669045553,75,128.1579878121067,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Recycled Aluminum,Metal,293.06108718647886,980.0357701050749,1,2.0349080634594667,95,151.3068678604438,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
PLA Bioplastic,Bioplastic,47.98140201999724,185.6426365184675,7,4.023639288234761,60,174.43022818061718,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Kraft Paper,Paper,37.737250104820816,14.265540480372733,9,1.998652324933103,100,40.10611004414329,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Bamboo Composite,Natural Fiber,151.32659079537373,489.15738866709125,9,1.983878531738429,80,208.40133210601329,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled Glass,Glass,70.45728935238822,518.7397689103033,1,4.039607793095354,100,57.85161711440259,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Air Pillows (Recycled),Plastic,14.773916351829751,9.737457645540124,2,5.9288097502024595,90,24.617136360452953,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Wheat Straw,Bio-Fiber,18.727153678845212,127.75698202346686,8,1.9837967334638862,80,87.51964063480848,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Mushroom Mycelium,Bio-Composite,0.21696036611742794,19.720405464867838,10,1.0139370975922541,100,404.0136692266032,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Styrofoam (EPS),Plastic,0.41408476370090536,10.862969506278615,1,9.14251405601956,10,20.699129974427997,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Styrofoam (EPS),Plastic,0.40631730001084254,9.477794990815877,1,8.982396208192121,10,20.783639984197254,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Air Pillows (Recycled),Plastic,16.058085401138193,9.59531823098666,2,6.033030279673273,90,25.918375160559528,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Jute Composite,Natural Fiber,37.89243476901738,173.51421931768752,8,1.9633469894505315,75,126.35606783046688,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Wheat Straw,Bio-Fiber,19.07171630752613,133.90134832172956,8,2.0189285652358606,80,82.12546477871183,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled Glass,Glass,73.74578324846865,513.2745965063898,1,4.073838118738295,100,60.129071535135424,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Recycled PET,Plastic,24.337553341843474,257.61928858355367,2,4.911482620580049,98,73.05938032155787,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Aluminum,Metal,319.02859282640816,827.2102777166346,1,2.0180666990308853,95,145.67523700022895,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Silicone (Food Grade),Elastomer,10.377195461285904,77.61199869403012,1,5.068497814101411,50,310.74890777199704,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Natural Rubber,Elastomer,24.446960765709306,165.9419835418419,7,3.0572456437980566,90,240.9638861497892,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Silicone (Food Grade),Elastomer,10.671739976843305,73.07129548293756,1,4.980878747558803,50,306.42712931326,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Recycled Aluminum,Metal,307.07423239199136,853.7837741599285,1,2.0384325046508094,95,145.45991440782902,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Organic Cotton,Textile,0.5012206439429882,28.838323397657657,9,0.9893227521876204,95,328.65371828955284,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Organic Cotton,Textile,0.48609976477925176,29.647230789267795,9,0.994688975814011,95,334.55386720423746,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Corrugated Cardboard,Paper,4.67095540961345,49.701369133610775,8,1.0165345742786793,100,33.66008968420007,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Recycled Steel,Metal,639.5105104663911,1827.0380494440442,1,2.946122262010481,90,49.45479339851968,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Recycled PET,Plastic,22.5100724708124,249.27846731532176,2,5.062018838595507,98,77.51266029674304,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Hemp Fiber Board,Natural Fiber,59.9737922896342,305.5581980616593,8,1.9966373783243294,70,333.28355772789087,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Wheat Straw,Bio-Fiber,17.410749496845835,134.1357648853778,8,2.0201250724844884,80,81.61241776240111,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled Aluminum,Metal,328.16981968095587,818.4294111128247,1,1.9905554560607006,95,158.10012178297927,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Seaweed Packaging,Edible Film,1.8691868136471472,5.25726909449474,10,0.9845496227593035,100,463.28861263521645,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Organic Cotton,Textile,0.5166486699384031,30.95109604810713,9,1.000764709878295,95,337.4762278475485,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Air Pillows (Recycled),Plastic,16.206876806245262,9.49421632406407,2,5.934031684752119,90,24.29523870674388,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Bagasse Fiber,Bio-Fiber,21.16017248603905,137.87995757405005,9,1.976839126671356,85,105.189059117604,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
PLA Bioplastic,Bioplastic,46.74014099840305,210.69221183853227,7,3.9490628700366885,60,173.73655062228485,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Hemp Fiber Board,Natural Fiber,64.43465330412323,313.565757248658,8,1.9999319537150022,70,328.90093450336775,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Recycled PET,Plastic,27.196385348275125,241.51894097318936,2,4.962191008523547,98,78.37947623432596,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
