Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Predicted_Cost,Predicted_CO2,Cost_Score,CO2_Score,Material_Rank,Material_Rank_Position
M-1049,Steel,0.0683039996430881,0.3756318449873631,0.12,0.7238622386223862,0.2336336336336336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5547436735628617,0.1818371331329826,0.1334116899473253,0.20314565865720272,0.5853341,0.022944160985415483,0.6046327,0.6862115816834244,1177
M-1049,Steel,0.0683039996430881,0.3756318449873631,0.12,0.7238622386223862,0.2336336336336336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5547436735628617,0.1818371331329826,0.1334116899473253,0.20314565865720272,0.5853341,0.022944160985415483,0.6046327,0.6862115816834244,1178
M-0668,Paper,0.1193423899707778,0.8487784330244313,0.02,0.6654366543665436,0.1817817817817817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5444723936728857,0.140604714637734,0.1082714905228456,0.25076684985851544,0.5797254,0.028576739793062786,0.5990233,0.6861999888395068,1179
M-0460,Glass,0.9977023801557028,0.2933866891322662,0.06,0.9071340713407132,0.7952952952952953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1856946122013772,3.4006279646788955,0.6556695406508697,3.652052575522639,0.17758542,0.430876838002301,0.19683544,0.6861438593101021,1180
M-0901,Steel,0.0330589573713444,0.6304759898904803,0.05,0.5785157851578516,0.072072072072072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5368209537951235,0.0524348356901765,0.0498452045701593,0.06110225835354502,0.6028431,0.006143433701330034,0.62214375,0.6858564104381533,1181
M-1247,Wood,0.95703673961052,0.8633108677337827,0.12,0.3696186961869618,0.2095095095095095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.292180064443287,1.1085643269595813,0.4816675486970608,1.9908333226035402,0.37479752,0.2343897673766954,0.39407104,0.6857695950428078,1182
M-1017,Plastic,0.7369336813223583,0.4744102780117944,0.86,0.981959819598196,0.2825825825825826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7044750777838108,1.5533645920281796,0.6375482473037181,1.6642429914093553,0.4142758,0.1957610449138232,0.433554,0.685342480692121,1183
M-0714,Paper,0.5053871377902697,0.4918913226621735,0.14,0.7714227142271423,0.3684684684684685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4871777681740781,1.027434490245875,0.3546953956566484,1.1070094823878218,0.48056367,0.1298521170888697,0.49984977,0.6851490582091433,1184
M-0710,Cotton,0.6581677039416449,0.8073925863521483,0.55,0.8107831078310783,0.4773773773773774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4237335941927987,0.815175789190109,0.5714802947898712,2.4470229732964937,0.32279795,0.288347345798008,0.34206527,0.6847936897432843,1185
M-1256,Plastic,0.7590622141917063,0.622893850042123,0.5,0.8072980729807298,0.3638638638638639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5135514768561099,1.2186040936770868,0.5627840448358418,1.4024742073532377,0.44645086,0.16479933924490986,0.4657329,0.6847338792333266,1186
M-1256,Plastic,0.7590622141917063,0.622893850042123,0.5,0.8072980729807298,0.3638638638638639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5135514768561099,1.2186040936770868,0.5627840448358418,1.4024742073532377,0.44645086,0.16479933924490986,0.4657329,0.6847338792333266,1187
M-0670,Bamboo,0.9341943831002252,0.3030749789385004,0.18,0.584460844608446,0.4773773773773774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054524594294991,3.082376856035133,0.5708909664533033,2.663981225078308,0.2985534,0.3140089141104103,0.31781784,0.6840866244448482,1188
M-0866,Aluminum,0.6688081375895067,0.4918913226621735,0.32,0.7017220172201722,0.4486486486486487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868953824673382,1.3596637043852322,0.4981178496303973,2.590070750463899,0.30736142,0.3052668696030314,0.3266269,0.6840531167693766,1189
M-0788,Cotton,0.6804746927212295,0.9808340353833194,0.62,0.8737187371873719,0.3511511511511512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5669113968416962,0.6937707852730747,0.5635352224338371,1.1927686805705224,0.473309,0.13999561476415234,0.49259424,0.6837050715699502,1190
M-0908,Glass,0.3034642753574695,0.0640269587194608,0.55,0.7226322263222632,0.6698698698698698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2385626709119944,4.739558802539706,0.4873466711039487,3.368465159510242,0.21735767,0.3973344500600427,0.23661242,0.68302656284277,1191
M-0711,Bamboo,0.3921345557563185,0.1953454085930918,0.4,0.3983189831898319,0.4797797797797798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072135891529085,2.007380420149612,0.4207877562364613,2.3719456977019036,0.3358127,0.27946729343513627,0.35508156,0.6827255741686623,1192
M-0772,Steel,0.9347743648084944,0.4329191238416175,0.58,0.8532185321853218,0.5061061061061061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4213994232034412,2.1592305677859382,0.6997415777552296,2.2557881491535703,0.35027355,0.26572831442606926,0.36954415,0.6823637685644006,1193
M-0772,Steel,0.9347743648084944,0.4329191238416175,0.58,0.8532185321853218,0.5061061061061061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4213994232034412,2.1592305677859382,0.6997415777552296,2.2557881491535703,0.35027355,0.26572831442606926,0.36954415,0.6823637685644006,1194
M-1485,Bamboo,0.6671128064422583,0.2467354675652906,0.5,0.1578515785157851,0.0967967967967967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425720513461391,2.703746280495521,0.4458841616159423,2.5511572629777257,0.31623873,0.3006642278081276,0.33550528,0.6819152476367305,1195
M-0755,Plastic,0.3784157576568739,0.5720303285593935,0.5,0.1539565395653956,0.5571571571571572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0681785516553864,0.6615297777656304,0.4685134502098967,3.0067188883289795,0.2625491,0.35454752412642926,0.28180924,0.6818216176469828,1196
M-0715,Cotton,1.0,0.8568871103622578,0.68,0.4821648216482165,0.3735735735735736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3020407861736274,1.1670135084232178,0.7160720720720721,2.7498998497864444,0.29333508,0.32417126856869,0.31259888,0.6816149236628138,1197
M-0024,Cotton,0.3955698320283745,0.6524852569502948,0.73,0.7796227962279623,0.1646646646646646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6512464699221566,0.606250059391685,0.4266273322107492,1.3514843797881377,0.45874304,0.15876832206739636,0.47802654,0.6816025694226541,1198
M-0746,Plastic,0.6675366392290705,0.8656276326874475,0.5,0.6836818368183681,0.0781781781781781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6302328363623976,0.7711582242336684,0.4404681091450816,1.5734789135024738,0.43361327,0.1850255759174102,0.4528938,0.6810403152498368,1199
M-0156,Plastic,0.8928372259028754,0.606044650379107,0.48,0.8956539565395655,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4680890197290361,1.473217777149903,0.6443481035743635,2.117680554056658,0.36936882,0.2493931095793547,0.3886417,0.680982602586612,1200
M-0366,Bamboo,0.5053871377902697,0.1019376579612468,0.34,0.8386633866338664,0.9088088088088088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764787132355807,4.9577574189999485,0.5767974977587504,3.838320619983574,0.16619958,0.4529084044815462,0.18544824,0.680821675652198,1201
M-1160,Aluminum,0.1462223114501773,0.0403327716933445,0.55,0.940959409594096,0.4924924924924925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4775439646288354,3.625307163483184,0.3712366723278186,2.477524189931,0.32947177,0.29195499403378433,0.3487399,0.6796525568609384,1202
M-0227,Steel,0.5941243391554575,0.1306866048862678,0.37,0.3269782697826978,0.7492492492492493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0819900466271929,4.546141462095811,0.5734245104369577,3.75394014535477,0.17939943,0.44292798061595584,0.19864967,0.6792111723650186,1203
M-0003,Steel,0.6268709986838877,0.6694397641112046,0.31,0.6963919639196391,0.3044044044044044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4844071829106678,0.936409959313076,0.4350697207948764,1.6436165611476392,0.43000326,0.19332137486276507,0.44928333,0.6786976467523104,1204
M-0687,Wood,0.3058734301456646,0.780960404380792,0.35,0.6838868388683886,0.2107107107107107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5397845570047292,0.3916626717144687,0.290562585271479,1.2050955114642015,0.4820149,0.14145361790741,0.50130117,0.6786226063485716,1205
M-1093,Cotton,0.4378415757656874,0.632687447346251,0.35,0.6500615006150061,0.067067067067067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6064637823555412,0.6920334607059295,0.300256750426395,0.8192648377410511,0.5281422,0.09581801700515054,0.547434,0.6783740053180729,1206
M-1426,Wood,0.837002832987575,0.2811710193765795,0.82,0.8587535875358753,0.2882882882882883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.611184985723731,2.9768354434534245,0.6672876196815165,2.1868632652270152,0.36682507,0.2575759597551604,0.38609764,0.6781632002228608,1207
M-0260,Glass,0.4880546075085324,0.8934288121314239,0.06,0.4622796227962279,0.2082082082082082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3660292108426589,0.5462707880143353,0.2756843054658754,1.9396056710387222,0.39663988,0.22833062065460374,0.415916,0.6778766917545691,1208
M-1212,Paper,0.4082402016551786,0.1562763268744734,0.2,0.6853218532185321,0.315015015015015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4694351793367782,2.6122804236540924,0.3178005851665759,2.5416943364701456,0.32580596,0.29954496392664265,0.34507364,0.6776906978634152,1209
M-0538,Bamboo,0.3487251555912467,0.1970303285593934,0.58,0.8193931939319392,0.2835835835835836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870267356327216,1.7698969912093263,0.3985651373115737,1.5330241939018452,0.44556266,0.18024063899030676,0.4648446,0.677457373371172,1210
M-1412,Plastic,0.5053871377902697,0.5014743049705139,0.04,0.4399343993439934,0.1266266266266266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3842269904180523,1.0078006489671223,0.2521428431040958,1.630134690426979,0.43573412,0.19172675495946162,0.45501488,0.6766291802843225,1211
M-0808,Aluminum,0.4093555510941578,0.0769797809604043,0.68,0.4887248872488725,0.5082082082082082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403508879933644,5.317633128517009,0.5202046829001256,3.7740882888328557,0.18304789,0.44531107946554893,0.20229857,0.6761951769177115,1212
M-0096,Wood,0.4129692832764505,0.6688079191238417,0.66,0.536080360803608,0.1935935935935935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4322986373006873,0.6174697607463904,0.4212657913886583,1.6829637603928191,0.43112835,0.1979753155773469,0.45040858,0.6758080532518234,1213
M-0048,Bamboo,0.5640545182805773,0.4918913226621735,0.1,0.6047560475604756,0.3129129129129129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155200711166271,1.1467032362445797,0.3494956811861048,1.4642837309557768,0.45745748,0.17211009741731023,0.47674084,0.6755745327427609,1214
M-0204,Aluminum,0.9146757679180888,0.3474094355518113,0.14,0.4091840918409183,0.0069069069069069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063578954107859,2.632839069630302,0.4099423792393076,2.434834340123672,0.3429363,0.2869056885195666,0.362206,0.6754441497349295,1215
M-0973,Aluminum,0.3011889625019518,0.0836141533277169,0.2,0.1873718737187371,0.0051051051051051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864153206096625,3.6020858721802176,0.1820071165323122,2.9106792025741806,0.2879643,0.34318806240299643,0.3072275,0.6747922226322726,1216
M-0632,Paper,0.3893461821588704,0.855412805391744,0.07,0.6256662566625666,0.1747747747747747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5163155775701901,0.4551553642281539,0.2291709052959805,1.2611567416555105,0.483323,0.14808447465711475,0.50260943,0.6746530467996317,1217
M-0803,Aluminum,0.8190680140087889,0.2686394271272114,0.15,0.490159901599016,0.6624624624624625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654473661853735,3.0489380275625053,0.5713659443422543,2.951681215938182,0.2846776,0.3480377325964329,0.3039404,0.6740109409117521,1218
M-0427,Aluminum,0.7795846438689241,0.367944397641112,0.58,0.5785157851578516,0.9924924924924924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043432116002841,2.1187509039841785,0.7835816052953174,3.683665372082811,0.20005539,0.4346159626118169,0.2193081,0.673037972098995,1219
M-0074,Plastic,0.3964621115795579,0.3094987363100253,0.33,0.9993849938499384,0.9665665665665666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0334128716662541,1.280977219258186,0.5475548146017932,2.187567584560263,0.378184,0.25765926582227444,0.3974579,0.6724414182573045,1220
M-0340,Paper,0.2293158446541301,0.7143007582139849,0.04,0.6400164001640015,0.0856856856856856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5851761560658648,0.321034971588903,0.1294320435673577,0.590224350086935,0.5677405,0.06872737596259267,0.58703697,0.6721178283799403,1221
M-1390,Aluminum,0.8582167793169599,0.2076663858466722,0.93,0.4479294792947929,0.287987987987988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189311697921783,4.132650756968694,0.7086831081231805,3.4330188210743073,0.23214711,0.4049697816615707,0.25140363,0.6718132942793068,1222
M-1373,Aluminum,0.9675879453032634,0.4918913226621735,0.06,0.4833948339483395,0.1178178178178178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264423094681397,1.9670726716501177,0.4403805234666507,2.3454449118626153,0.36140838,0.2763328114757631,0.3806803,0.6714934478397323,1223
M-0524,Bamboo,0.5053871377902697,0.4598778433024431,0.48,0.7187371873718738,0.0232232232232232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020457932307052,1.0989571387129409,0.3531218220830748,1.088826487256426,0.5104137,0.1277014536877024,0.5297033,0.6712976136197871,1224
M-0637,Aluminum,0.7731825380891834,0.5071609098567819,0.96,0.5645756457564576,0.0945945945945946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511169841428144,1.52452801178922,0.6256513936140518,3.270361513410588,0.25263062,0.38573086552059066,0.27188957,0.6711897835521131,1225
M-0722,Glass,0.738026723772558,0.1631213142375737,0.99,0.1978269782697826,0.0382382382382382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1902624231447519,4.524376246266867,0.6036821609804945,3.5395658242173793,0.22092399,0.4175720365985588,0.24017918,0.6711243911512517,1226
M-0722,Glass,0.738026723772558,0.1631213142375737,0.99,0.1978269782697826,0.0382382382382382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1902624231447519,4.524376246266867,0.6036821609804945,3.5395658242173793,0.22092399,0.4175720365985588,0.24017918,0.6711243911512517,1227
M-0421,Plastic,0.5053871377902697,0.6451137320977255,0.18,0.8507585075850758,0.4832832832832833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4396011427581743,0.7834065983067813,0.4011398401010928,2.2350138529593977,0.37598458,0.26327115496543274,0.39525822,0.6707353134922821,1228
M-0418,Plastic,0.5061678823975552,0.6519587194608256,0.09,0.8343583435834359,0.4585585585585585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.451756184228509,0.77637907264602,0.3670347205265896,1.7254477858449098,0.43626493,0.2030002764275156,0.45554575,0.6707269851659495,1229
M-0791,Wood,0.7085145776171674,0.1794439764111204,0.17,0.5924559245592456,0.1918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4787684363330119,3.948366746104461,0.3919733986144345,1.8149109058692787,0.4257047,0.21358186964690942,0.44498426,0.6707169365659343,1230
M-0720,Paper,0.5053871377902697,0.496419545071609,0.88,0.8253382533825339,0.3342342342342342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5494819542790024,1.018062493197914,0.5664251253863781,1.4355551792511096,0.4719928,0.16871211791650245,0.49127787,0.6700050042837074,1231
M-0697,Bamboo,0.6920297129090544,0.5141112047177759,0.18,0.3362033620336203,0.5577577577577578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486833286751285,1.3460674665153047,0.498139212490949,2.531403127067487,0.3424018,0.2983277317129117,0.36167145,0.6700004102665911,1232
M-0996,Aluminum,0.4799348635927636,0.1717565290648693,0.05,0.6055760557605576,0.5997997997997998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423516587518227,2.794258081178507,0.3869138853770454,3.0307926264624285,0.28348017,0.3573949377213159,0.3027428,0.6699311266107242,1233
M-0406,Paper,0.7523478105690513,0.4167017691659646,0.01,0.1264862648626486,0.4773773773773774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0661045834682571,1.8054783078952996,0.4471523374408337,3.057592240268845,0.2809511,0.3605647647031952,0.30021346,0.6696108895714676,1234
M-1375,Glass,0.9846304847308662,0.2497893850042122,0.91,0.8181631816318163,0.2833833833833833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5863093310612786,3.94182700312609,0.7518672089073615,3.8480960569642013,0.18807724,0.4540646317363372,0.20732851,0.6693034274995033,1235
M-1305,Plastic,0.8499855004572933,0.1441659646166807,0.44,0.490159901599016,0.802002002002002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0970506792155008,5.895840997396891,0.7125948007835179,4.388230195907622,0.1268391,0.5179510660642477,0.14608307,0.6679829310539319,1236
M-1457,Wood,0.2778781592272859,0.4918913226621735,0.8,0.93029930299303,0.1269269269269269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8122192713418626,0.5649166421695296,0.3892293417689924,1.0227490489586228,0.52494574,0.11988589155599394,0.5442371,0.6679385156039153,1237
M-0511,Aluminum,0.2667915858038323,0.1473251895534962,0.12,0.7615826158261583,0.2563563563563564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663460713686215,1.8108904235723584,0.2196235412284398,1.7053872356147042,0.44434124,0.20062753800485125,0.46362305,0.6678747075600744,1238
M-1043,Bamboo,0.5109415779963863,0.3895324347093513,0.06,0.952029520295203,0.4291291291291291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434859213457,1.3116757958854626,0.3511153699372932,1.2328807829640023,0.50101745,0.14474002732864663,0.520306,0.6674769907492815,1239
M-1314,Steel,0.4577617167458565,0.4188079191238416,0.33,0.5756457564575646,0.1697697697697697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4779185089148188,1.093008519740948,0.3330356176292736,1.7103255181295034,0.44476682,0.20121163228593397,0.46404865,0.6673698569365236,1240
M-1169,Glass,0.389792321934462,0.2320977253580454,0.76,0.7613776137761378,0.1137137137137137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6747985377751675,1.6794246557500547,0.4180310428878989,1.6467841299242136,0.4525826,0.19369603119354173,0.4718654,0.6672192915178303,1241
M-0462,Steel,0.4498650427178835,0.5182181971356361,0.5,0.968839688396884,0.1707707707707707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8033901880560348,0.8680979886589151,0.3811772483183847,1.2956041692458167,0.49418932,0.15215887611009174,0.513477,0.6671820482368396,1242
M-1128,Plastic,0.5070601619487385,0.1877632687447346,0.7,0.8273882738827387,0.3872872872872873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5069513137573817,2.7005146684116266,0.5290102509656815,2.5942680757165526,0.3407097,0.305763324325614,0.35997912,0.6671287763986326,1243
M-0790,Bamboo,0.5239242454661045,0.5189553496208931,0.09,0.8665436654366544,0.3938938938938939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525217406828723,1.0095728587748094,0.3547378663546099,1.0971844421819525,0.51802206,0.12869002282260247,0.5373126,0.6669986751693567,1244
M-0532,Cotton,0.7019117089384104,0.8440395956192082,0.73,0.4030340303403034,0.0534534534534534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3814904695593503,0.8316089446189153,0.5158007196114002,2.136550034949932,0.39628142,0.2516249697136688,0.4155575,0.6664087632930374,1245
M-1417,Aluminum,0.6333177184411877,0.8395113732097725,0.21,0.3296432964329643,0.0521521521521521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124516890814553,0.7543875929067907,0.3319727330221207,1.7152841983483444,0.44665584,0.20179813918359793,0.4659379,0.6661319741761301,1246
M-0754,Plastic,0.339311606326262,0.6251053074978938,0.01,0.611931119311193,0.1297297297297297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.532545460589741,0.5428062431243429,0.1776435614494237,1.171105099722883,0.51196873,0.13743327175462247,0.5312585,0.6656541023905873,1247
M-0975,Paper,0.6915612661446832,0.1658593091828138,0.22,0.1022960229602296,0.903803803803804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0098404882947728,4.169540437685025,0.6137656475990144,3.826734683746186,0.19930947,0.45153803349184135,0.21856208,0.6649499425259872,1248
M-0258,Wood,0.8492047558500078,0.4393428812131423,0.41,0.3204182041820418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3204182041820418,1.9328930984656787,0.4626819023400031,2.5468826973602,0.35067484,0.3001586371855119,0.36994547,0.664947948148043,1249
M-0142,Aluminum,0.8557183965736465,0.1669123841617523,0.53,0.5678556785567855,0.9015015015015015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559329317016893,5.12672126846573,0.7717378090799091,4.429670549526612,0.12867938,0.5228525826304545,0.14792357,0.6646119217589801,1250
M-1001,Wood,0.5341185393383746,0.5327506318449874,0.34,0.4620746207462075,0.1582582582582582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3889474960815674,1.002565749988702,0.3631248932128273,1.2857376495680009,0.5019032,0.15099187570038825,0.5211918,0.663908174250407,1251
M-1134,Bamboo,0.7607798523277343,0.2596882898062342,0.18,0.2439524395243952,0.8884884884884885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272035052682859,2.929577314857252,0.6248584874776402,3.721051354215872,0.21400799,0.4390379328598008,0.23326235,0.6638498609726913,1252
M-1063,Bamboo,0.2628209418010663,0.7090353833192924,0.01,0.6699466994669946,0.1033033033033033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007389923749087,0.3706734209755116,0.1391193677114175,0.6963791468522164,0.5718091,0.0812832411878571,0.59110606,0.6638053508225448,1253
M-0684,Paper,0.6661759129135157,0.5447556866048863,0.92,0.988519885198852,0.2104104104104104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7805250104553096,1.2228870783860524,0.6055934882885294,1.9581119516234622,0.4231925,0.2305195218811465,0.44247177,0.6635043528432631,1254
M-0813,Aluminum,0.7802761605210913,0.5993049705139006,0.88,0.490159901599016,0.1133133133133133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4346182590955039,1.301966272506863,0.6101044582024304,2.658313583051601,0.34089854,0.3133385520391633,0.360168,0.6632467189822113,1255
M-0280,Plastic,0.828838475094247,0.4918913226621735,0.36,0.2900779007790078,0.1521521521521521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2459419238837033,1.6849998198965277,0.4851810356833445,1.9623933926508976,0.42344418,0.2310259257192063,0.44272348,0.6631252957167899,1256
M-0563,Bamboo,0.5464543041334851,0.6669123841617524,0.12,0.8206232062320623,0.3034034034034034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716433325494416,0.8193782237858772,0.345602742674415,1.0183378239159888,0.535624,0.11936413701638429,0.5549167,0.6628595915622272,1257
M-1286,Wood,0.3476098061522675,0.1297388374052232,0.38,0.2476424764247642,0.0988988988988989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2231509081857585,2.679283503852094,0.2827135921305767,2.596000823098761,0.34943396,0.3059682716597278,0.36870444,0.6626636450653692,1258
M-0549,Plastic,0.6356153382854848,0.9815711878685762,0.43,0.964739647396474,0.3642642642642643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6133194695310317,0.6475482355156013,0.4925254145934732,1.464528066121461,0.48362175,0.17213899709498479,0.50290823,0.6624763865385672,1259
M-1106,Paper,0.2499721162640255,0.0769797809604043,0.19,0.968839688396884,0.4213213213213213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5606468707329716,3.247201615070656,0.2833852429020065,2.3472161187532556,0.38013062,0.2765423077555602,0.39940476,0.6620264640345124,1260
M-0098,Paper,0.9974346962903478,0.3620471777590565,0.5,0.2548175481754817,0.4491491491491491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1403664632241918,2.754977811141317,0.6837186232608838,3.530913995611598,0.24014771,0.4165487084284105,0.2594052,0.6620230479292731,1261
M-1316,Paper,0.7860536706150036,0.4918913226621735,0.04,0.3538335383353833,0.0147147147147147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3486269787622801,1.598019799050324,0.3308358826604159,2.338626647978719,0.381215,0.27552635519677104,0.40048927,0.6619921870580628,1262
M-1186,Paper,0.8048361551674139,0.3894271272114574,0.35,0.5608856088560886,0.1218218218218218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4925575021515981,2.066712954019349,0.4634810086135121,2.0983780197456685,0.4099044,0.24711002839320062,0.42918208,0.6618539445960862,1263
M-1292,Steel,0.5601284882553704,0.8093934288121315,0.59,0.8046330463304633,0.2683683683683683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.588694988551487,0.6920340297837432,0.4815619058126587,1.6953838720050927,0.45782202,0.1994443518549186,0.47710544,0.6617251047179111,1264
M-1165,Steel,0.4470766691204354,0.7841196293176074,0.17,0.1961869618696186,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1025317445366645,0.5701631259332005,0.3730438808613874,1.4867849780691096,0.4839472,0.1747715186131895,0.5032337,0.660997405099228,1265
M-1168,Aluminum,0.5920720961877356,0.6545914069081719,0.37,0.9157441574415744,0.1212212212212212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8047365323503085,0.9044897098398412,0.3841952048414606,1.1361265136121859,0.5258893,0.133296045492984,0.54518074,0.6607616082673782,1266
M-1006,Steel,0.8013562649177988,0.1429022746419544,0.87,0.5483804838048381,0.748948948948949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1376714968350884,5.607683007444053,0.8062271906518043,4.778927159705448,0.0957363,0.5641622460659592,0.11497657,0.6604305919619278,1267
M-0480,Paper,0.4076602199469094,0.4843091828138163,0.19,0.9239442394423945,0.4236236236236236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5325396327036342,0.8417337367932783,0.3471511750658508,2.043221489094247,0.4194779,0.24058617844712907,0.43875673,0.6603285437100521,1268
